signal_id,account_id,signal_type,signal_value,signal_source,signal_timestamp
SIG-001680,ACC-00198,website_visit,8,web_analytics,2026-07-06 22:00:00
SIG-001681,ACC-00100,open_source_model_interest,1,job_boards,2026-08-03 06:00:00
SIG-001682,ACC-00188,demo_request,1,web_analytics,2026-07-31 19:00:00
SIG-001683,ACC-00006,email_engagement,1,email_platform,2026-07-07 02:00:00
SIG-001684,ACC-00139,email_engagement,1,email_platform,2026-06-17 11:00:00
SIG-001685,ACC-00132,email_engagement,1,email_platform,2026-05-22 23:00:00
SIG-001686,ACC-00019,demo_request,1,web_analytics,2026-09-05 09:00:00
SIG-001687,ACC-00063,website_visit,6,web_analytics,2026-07-16 00:00:00
SIG-001688,ACC-00191,website_visit,4,web_analytics,2026-08-27 15:00:00
SIG-001689,ACC-00120,email_engagement,1,email_platform,2026-07-20 00:00:00
SIG-001690,ACC-00181,website_visit,4,web_analytics,2026-06-29 11:00:00
SIG-001691,ACC-00122,product_usage_growth,54,product_telemetry,2026-05-15 08:00:00
SIG-001692,ACC-00028,email_engagement,1,email_platform,2026-08-03 12:00:00
SIG-001693,ACC-00011,email_engagement,1,email_platform,2026-08-17 23:00:00
SIG-001694,ACC-00007,website_visit,7,web_analytics,2026-05-15 10:00:00
SIG-001695,ACC-00156,website_visit,7,web_analytics,2026-06-11 07:00:00
SIG-001696,ACC-00092,website_visit,1,web_analytics,2026-09-01 15:00:00
SIG-001697,ACC-00167,job_posting_ml_engineer,1,clay,2026-07-07 11:00:00
SIG-001698,ACC-00143,email_engagement,1,email_platform,2026-08-01 13:00:00
SIG-001699,ACC-00044,open_source_model_interest,1,job_boards,2026-05-27 10:00:00
SIG-001700,ACC-00122,website_visit,5,web_analytics,2026-08-17 02:00:00
SIG-001701,ACC-00195,website_visit,6,web_analytics,2026-07-21 03:00:00
SIG-001702,ACC-00113,pricing_page_visit,1,web_analytics,2026-08-18 05:00:00
SIG-001703,ACC-00008,open_source_model_interest,1,job_boards,2026-07-29 07:00:00
SIG-001704,ACC-00166,website_visit,1,web_analytics,2026-05-26 16:00:00
SIG-001705,ACC-00193,website_visit,3,web_analytics,2026-06-24 07:00:00
SIG-001706,ACC-00122,email_engagement,1,email_platform,2026-05-17 22:00:00
SIG-001707,ACC-00112,job_posting_ml_engineer,2,clay,2026-07-14 09:00:00
SIG-001708,ACC-00014,website_visit,5,web_analytics,2026-05-28 12:00:00
SIG-001709,ACC-00066,email_engagement,1,email_platform,2026-07-27 11:00:00
SIG-001710,ACC-00161,job_posting_ml_engineer,1,clay,2026-05-26 20:00:00
SIG-001711,ACC-00159,product_usage_growth,27,product_telemetry,2026-07-08 00:00:00
SIG-001712,ACC-00004,job_posting_ml_engineer,3,clay,2026-06-07 23:00:00
SIG-001713,ACC-00163,open_source_model_interest,1,job_boards,2026-05-26 16:00:00
SIG-001714,ACC-00079,website_visit,6,web_analytics,2026-08-13 08:00:00
SIG-001715,ACC-00079,website_visit,5,web_analytics,2026-08-02 15:00:00
SIG-001716,ACC-00198,product_usage_growth,8,product_telemetry,2026-06-01 06:00:00
SIG-001717,ACC-00018,pricing_page_visit,1,web_analytics,2026-06-09 22:00:00
SIG-001718,ACC-00198,pricing_page_visit,1,web_analytics,2026-07-26 09:00:00
SIG-001719,ACC-00189,website_visit,4,web_analytics,2026-07-19 02:00:00
SIG-001720,ACC-00155,job_posting_ml_engineer,1,clay,2026-06-06 21:00:00
SIG-001721,ACC-00042,product_usage_growth,-7,product_telemetry,2026-08-13 06:00:00
SIG-001722,ACC-00095,email_engagement,1,email_platform,2026-08-27 01:00:00
SIG-001723,ACC-00108,pricing_page_visit,1,web_analytics,2026-05-19 05:00:00
SIG-001724,ACC-00181,product_usage_growth,33,product_telemetry,2026-08-20 10:00:00
SIG-001725,ACC-00072,pricing_page_visit,1,web_analytics,2026-05-12 10:00:00
SIG-001726,ACC-00014,product_usage_growth,18,product_telemetry,2026-09-19 18:00:00
SIG-001727,ACC-00135,pricing_page_visit,1,web_analytics,2026-09-05 15:00:00
SIG-001728,ACC-00199,pricing_page_visit,1,web_analytics,2026-07-31 23:00:00
SIG-001729,ACC-00004,website_visit,2,web_analytics,2026-09-04 23:00:00
SIG-001730,ACC-00024,website_visit,2,web_analytics,2026-05-26 05:00:00
SIG-001731,ACC-00165,email_engagement,1,email_platform,2026-09-06 19:00:00
SIG-001732,ACC-00172,website_visit,1,web_analytics,2026-05-28 23:00:00
SIG-001733,ACC-00054,website_visit,8,web_analytics,2026-06-05 21:00:00
SIG-001734,ACC-00042,pricing_page_visit,1,web_analytics,2026-06-13 17:00:00
SIG-001735,ACC-00148,job_posting_ml_engineer,3,clay,2026-06-10 02:00:00
SIG-001736,ACC-00071,website_visit,4,web_analytics,2026-05-26 11:00:00
SIG-001737,ACC-00042,open_source_model_interest,1,job_boards,2026-07-30 07:00:00
SIG-001738,ACC-00106,website_visit,2,web_analytics,2026-07-29 13:00:00
SIG-001739,ACC-00024,email_engagement,1,email_platform,2026-07-25 05:00:00
SIG-001740,ACC-00143,open_source_model_interest,1,job_boards,2026-05-16 01:00:00
SIG-001741,ACC-00092,pricing_page_visit,1,web_analytics,2026-08-30 21:00:00
SIG-001742,ACC-00082,website_visit,1,web_analytics,2026-09-07 14:00:00
SIG-001743,ACC-00079,email_engagement,1,email_platform,2026-07-09 17:00:00
SIG-001744,ACC-00063,demo_request,1,web_analytics,2026-08-23 14:00:00
SIG-001745,ACC-00193,funding_event,1,news_feed,2026-09-16 13:00:00
SIG-001746,ACC-00129,product_usage_growth,14,product_telemetry,2026-07-15 02:00:00
SIG-001747,ACC-00111,website_visit,6,web_analytics,2026-07-22 05:00:00
SIG-001748,ACC-00063,product_usage_growth,55,product_telemetry,2026-08-05 01:00:00
SIG-001749,ACC-00085,pricing_page_visit,1,web_analytics,2026-09-14 03:00:00
SIG-001750,ACC-00154,email_engagement,1,email_platform,2026-05-26 03:00:00
SIG-001751,ACC-00107,product_usage_growth,41,product_telemetry,2026-08-13 18:00:00
SIG-001752,ACC-00004,pricing_page_visit,1,web_analytics,2026-08-04 11:00:00
SIG-001753,ACC-00087,demo_request,1,web_analytics,2026-09-16 08:00:00
SIG-001754,ACC-00118,open_source_model_interest,1,job_boards,2026-09-01 02:00:00
SIG-001755,ACC-00048,website_visit,3,web_analytics,2026-05-25 23:00:00
SIG-001756,ACC-00146,email_engagement,1,email_platform,2026-07-08 01:00:00
SIG-001757,ACC-00044,website_visit,1,web_analytics,2026-07-22 21:00:00
SIG-001758,ACC-00114,open_source_model_interest,1,job_boards,2026-07-04 23:00:00
SIG-001759,ACC-00193,email_engagement,1,email_platform,2026-06-23 04:00:00
SIG-001760,ACC-00133,email_engagement,1,email_platform,2026-06-20 13:00:00
SIG-001761,ACC-00155,pricing_page_visit,1,web_analytics,2026-08-03 18:00:00
SIG-001762,ACC-00119,website_visit,2,web_analytics,2026-05-15 23:00:00
SIG-001763,ACC-00102,email_engagement,1,email_platform,2026-08-17 08:00:00
SIG-001764,ACC-00054,email_engagement,1,email_platform,2026-09-19 06:00:00
SIG-001765,ACC-00178,email_engagement,1,email_platform,2026-07-13 18:00:00
SIG-001766,ACC-00096,job_posting_ml_engineer,4,clay,2026-05-26 00:00:00
SIG-001767,ACC-00181,website_visit,5,web_analytics,2026-06-16 10:00:00
SIG-001768,ACC-00143,pricing_page_visit,1,web_analytics,2026-06-20 23:00:00
SIG-001769,ACC-00172,website_visit,3,web_analytics,2026-07-25 12:00:00
SIG-001770,ACC-00150,open_source_model_interest,1,job_boards,2026-07-15 16:00:00
SIG-001771,ACC-00087,website_visit,6,web_analytics,2026-06-24 06:00:00
SIG-001772,ACC-00163,website_visit,4,web_analytics,2026-06-17 15:00:00
SIG-001773,ACC-00143,website_visit,7,web_analytics,2026-09-12 22:00:00
SIG-001774,ACC-00071,open_source_model_interest,1,job_boards,2026-05-17 21:00:00
SIG-001775,ACC-00089,website_visit,4,web_analytics,2026-08-31 15:00:00
SIG-001776,ACC-00157,email_engagement,1,email_platform,2026-06-26 00:00:00
SIG-001777,ACC-00005,website_visit,6,web_analytics,2026-07-03 16:00:00
SIG-001778,ACC-00130,website_visit,6,web_analytics,2026-07-25 19:00:00
SIG-001779,ACC-00166,product_usage_growth,57,product_telemetry,2026-08-26 11:00:00
SIG-001780,ACC-00118,product_usage_growth,24,product_telemetry,2026-08-11 20:00:00
SIG-001781,ACC-00031,website_visit,2,web_analytics,2026-08-05 04:00:00
SIG-001782,ACC-00143,open_source_model_interest,1,job_boards,2026-08-17 03:00:00
SIG-001783,ACC-00100,website_visit,6,web_analytics,2026-08-15 08:00:00
SIG-001784,ACC-00113,pricing_page_visit,1,web_analytics,2026-05-29 10:00:00
SIG-001785,ACC-00054,website_visit,6,web_analytics,2026-06-24 19:00:00
SIG-001786,ACC-00097,funding_event,1,news_feed,2026-05-14 14:00:00
SIG-001787,ACC-00166,product_usage_growth,32,product_telemetry,2026-09-13 14:00:00
SIG-001788,ACC-00005,product_usage_growth,29,product_telemetry,2026-06-15 22:00:00
SIG-001789,ACC-00172,product_usage_growth,6,product_telemetry,2026-08-21 08:00:00
SIG-001790,ACC-00021,website_visit,6,web_analytics,2026-09-11 02:00:00
SIG-001791,ACC-00172,pricing_page_visit,1,web_analytics,2026-07-04 09:00:00
SIG-001792,ACC-00138,email_engagement,1,email_platform,2026-05-14 20:00:00
SIG-001793,ACC-00060,pricing_page_visit,1,web_analytics,2026-08-11 19:00:00
SIG-001794,ACC-00100,product_usage_growth,26,product_telemetry,2026-07-28 16:00:00
SIG-001795,ACC-00048,job_posting_ml_engineer,2,clay,2026-09-03 14:00:00
SIG-001796,ACC-00042,product_usage_growth,1,product_telemetry,2026-09-04 06:00:00
SIG-001797,ACC-00027,email_engagement,1,email_platform,2026-08-10 12:00:00
SIG-001798,ACC-00122,pricing_page_visit,1,web_analytics,2026-08-27 21:00:00
SIG-001799,ACC-00050,product_usage_growth,31,product_telemetry,2026-07-14 19:00:00
SIG-001800,ACC-00147,email_engagement,1,email_platform,2026-08-11 00:00:00
SIG-001801,ACC-00087,website_visit,2,web_analytics,2026-07-19 19:00:00
SIG-001802,ACC-00005,email_engagement,1,email_platform,2026-05-22 13:00:00
SIG-001803,ACC-00181,website_visit,8,web_analytics,2026-09-12 08:00:00
SIG-001804,ACC-00042,email_engagement,1,email_platform,2026-08-24 19:00:00
SIG-001805,ACC-00098,demo_request,1,web_analytics,2026-08-14 11:00:00
SIG-001806,ACC-00087,demo_request,1,web_analytics,2026-07-03 10:00:00
SIG-001807,ACC-00142,job_posting_ml_engineer,4,clay,2026-08-09 06:00:00
SIG-001808,ACC-00004,email_engagement,1,email_platform,2026-08-21 13:00:00
SIG-001809,ACC-00158,product_usage_growth,13,product_telemetry,2026-08-06 04:00:00
SIG-001810,ACC-00005,pricing_page_visit,1,web_analytics,2026-07-27 03:00:00
SIG-001811,ACC-00087,website_visit,4,web_analytics,2026-09-11 21:00:00
SIG-001812,ACC-00029,website_visit,6,web_analytics,2026-08-02 13:00:00
SIG-001813,ACC-00005,website_visit,8,web_analytics,2026-05-14 02:00:00
SIG-001814,ACC-00116,pricing_page_visit,1,web_analytics,2026-06-20 13:00:00
SIG-001815,ACC-00155,pricing_page_visit,1,web_analytics,2026-09-15 10:00:00
SIG-001816,ACC-00064,open_source_model_interest,1,job_boards,2026-05-25 16:00:00
SIG-001817,ACC-00054,open_source_model_interest,1,job_boards,2026-08-07 19:00:00
SIG-001818,ACC-00195,pricing_page_visit,1,web_analytics,2026-07-31 03:00:00
SIG-001819,ACC-00193,email_engagement,1,email_platform,2026-06-05 03:00:00
SIG-001820,ACC-00181,email_engagement,1,email_platform,2026-06-10 17:00:00
SIG-001821,ACC-00191,website_visit,4,web_analytics,2026-05-25 05:00:00
SIG-001822,ACC-00173,website_visit,2,web_analytics,2026-08-22 06:00:00
SIG-001823,ACC-00042,product_usage_growth,-6,product_telemetry,2026-05-28 14:00:00
SIG-001824,ACC-00173,job_posting_ml_engineer,2,clay,2026-07-27 17:00:00
SIG-001825,ACC-00063,pricing_page_visit,1,web_analytics,2026-09-15 21:00:00
SIG-001826,ACC-00172,product_usage_growth,9,product_telemetry,2026-07-09 13:00:00
SIG-001827,ACC-00092,website_visit,7,web_analytics,2026-09-17 00:00:00
SIG-001828,ACC-00038,website_visit,5,web_analytics,2026-09-15 00:00:00
SIG-001829,ACC-00100,open_source_model_interest,1,job_boards,2026-09-19 12:00:00
SIG-001830,ACC-00149,email_engagement,1,email_platform,2026-08-26 11:00:00
SIG-001831,ACC-00034,website_visit,4,web_analytics,2026-06-28 01:00:00
SIG-001832,ACC-00092,job_posting_ml_engineer,2,clay,2026-07-15 16:00:00
SIG-001833,ACC-00043,website_visit,8,web_analytics,2026-08-19 07:00:00
SIG-001834,ACC-00126,website_visit,8,web_analytics,2026-08-07 23:00:00
SIG-001835,ACC-00117,job_posting_ml_engineer,4,clay,2026-09-14 05:00:00
SIG-001836,ACC-00042,product_usage_growth,30,product_telemetry,2026-07-15 13:00:00
SIG-001837,ACC-00179,email_engagement,1,email_platform,2026-09-11 11:00:00
SIG-001838,ACC-00004,email_engagement,1,email_platform,2026-06-17 05:00:00
SIG-001839,ACC-00082,email_engagement,1,email_platform,2026-06-16 09:00:00
SIG-001840,ACC-00054,open_source_model_interest,1,job_boards,2026-08-15 10:00:00
SIG-001841,ACC-00004,website_visit,1,web_analytics,2026-08-19 17:00:00
SIG-001842,ACC-00193,funding_event,1,news_feed,2026-06-09 10:00:00
SIG-001843,ACC-00027,email_engagement,1,email_platform,2026-09-16 02:00:00
SIG-001844,ACC-00193,demo_request,1,web_analytics,2026-09-11 19:00:00
SIG-001845,ACC-00098,job_posting_ml_engineer,1,clay,2026-05-12 17:00:00
SIG-001846,ACC-00010,website_visit,8,web_analytics,2026-08-30 17:00:00
SIG-001847,ACC-00077,pricing_page_visit,1,web_analytics,2026-07-30 06:00:00
SIG-001848,ACC-00191,website_visit,1,web_analytics,2026-06-22 01:00:00
SIG-001849,ACC-00177,pricing_page_visit,1,web_analytics,2026-05-15 18:00:00
SIG-001850,ACC-00155,website_visit,4,web_analytics,2026-08-10 04:00:00
SIG-001851,ACC-00115,product_usage_growth,0,product_telemetry,2026-06-21 00:00:00
SIG-001852,ACC-00066,product_usage_growth,-6,product_telemetry,2026-09-05 10:00:00
SIG-001853,ACC-00122,website_visit,6,web_analytics,2026-08-21 17:00:00
SIG-001854,ACC-00142,demo_request,1,web_analytics,2026-09-13 19:00:00
SIG-001855,ACC-00153,website_visit,2,web_analytics,2026-07-01 11:00:00
SIG-001856,ACC-00185,website_visit,3,web_analytics,2026-05-14 17:00:00
SIG-001857,ACC-00080,demo_request,1,web_analytics,2026-05-15 22:00:00
SIG-001858,ACC-00006,website_visit,8,web_analytics,2026-06-13 23:00:00
SIG-001859,ACC-00078,website_visit,7,web_analytics,2026-07-26 03:00:00
SIG-001860,ACC-00005,email_engagement,1,email_platform,2026-08-06 08:00:00
SIG-001861,ACC-00063,job_posting_ml_engineer,1,clay,2026-09-16 16:00:00
SIG-001862,ACC-00071,website_visit,7,web_analytics,2026-07-27 04:00:00
SIG-001863,ACC-00130,product_usage_growth,1,product_telemetry,2026-06-06 17:00:00
SIG-001864,ACC-00173,demo_request,1,web_analytics,2026-08-29 11:00:00
SIG-001865,ACC-00191,job_posting_ml_engineer,2,clay,2026-08-29 04:00:00
SIG-001866,ACC-00191,product_usage_growth,-1,product_telemetry,2026-06-09 10:00:00
SIG-001867,ACC-00042,website_visit,2,web_analytics,2026-07-22 00:00:00
SIG-001868,ACC-00133,pricing_page_visit,1,web_analytics,2026-09-13 10:00:00
SIG-001869,ACC-00111,email_engagement,1,email_platform,2026-08-02 06:00:00
SIG-001870,ACC-00080,email_engagement,1,email_platform,2026-05-12 03:00:00
SIG-001871,ACC-00155,website_visit,3,web_analytics,2026-08-12 04:00:00
SIG-001872,ACC-00104,email_engagement,1,email_platform,2026-09-08 00:00:00
SIG-001873,ACC-00191,website_visit,2,web_analytics,2026-06-21 05:00:00
SIG-001874,ACC-00155,email_engagement,1,email_platform,2026-07-24 08:00:00
SIG-001875,ACC-00094,website_visit,8,web_analytics,2026-07-06 22:00:00
SIG-001876,ACC-00166,open_source_model_interest,1,job_boards,2026-07-17 19:00:00
SIG-001877,ACC-00166,pricing_page_visit,1,web_analytics,2026-07-02 14:00:00
SIG-001878,ACC-00004,website_visit,6,web_analytics,2026-08-14 13:00:00
SIG-001879,ACC-00095,email_engagement,1,email_platform,2026-08-18 18:00:00
SIG-001880,ACC-00150,open_source_model_interest,1,job_boards,2026-06-09 01:00:00
SIG-001881,ACC-00062,email_engagement,1,email_platform,2026-06-10 03:00:00
SIG-001882,ACC-00198,email_engagement,1,email_platform,2026-09-03 16:00:00
SIG-001883,ACC-00063,open_source_model_interest,1,job_boards,2026-08-09 12:00:00
SIG-001884,ACC-00031,website_visit,8,web_analytics,2026-06-24 13:00:00
SIG-001885,ACC-00015,open_source_model_interest,1,job_boards,2026-06-25 20:00:00
SIG-001886,ACC-00054,pricing_page_visit,1,web_analytics,2026-08-13 10:00:00
SIG-001887,ACC-00010,pricing_page_visit,1,web_analytics,2026-07-11 18:00:00
SIG-001888,ACC-00110,pricing_page_visit,1,web_analytics,2026-09-03 02:00:00
SIG-001889,ACC-00089,email_engagement,1,email_platform,2026-05-24 01:00:00
SIG-001890,ACC-00089,website_visit,5,web_analytics,2026-08-24 11:00:00
SIG-001891,ACC-00163,website_visit,7,web_analytics,2026-06-02 23:00:00
SIG-001892,ACC-00162,funding_event,1,news_feed,2026-05-30 09:00:00
SIG-001893,ACC-00101,email_engagement,1,email_platform,2026-07-15 08:00:00
SIG-001894,ACC-00016,website_visit,3,web_analytics,2026-05-20 07:00:00
SIG-001895,ACC-00108,product_usage_growth,4,product_telemetry,2026-09-01 03:00:00
SIG-001896,ACC-00181,job_posting_ml_engineer,4,clay,2026-06-04 08:00:00
SIG-001897,ACC-00191,demo_request,1,web_analytics,2026-06-15 23:00:00
SIG-001898,ACC-00142,website_visit,1,web_analytics,2026-07-05 02:00:00
SIG-001899,ACC-00068,website_visit,5,web_analytics,2026-07-10 19:00:00
SIG-001900,ACC-00161,pricing_page_visit,1,web_analytics,2026-06-28 05:00:00
SIG-001901,ACC-00004,product_usage_growth,44,product_telemetry,2026-06-18 03:00:00
SIG-001902,ACC-00091,email_engagement,1,email_platform,2026-06-30 11:00:00
SIG-001903,ACC-00143,funding_event,1,news_feed,2026-07-19 07:00:00
SIG-001904,ACC-00108,product_usage_growth,43,product_telemetry,2026-06-24 20:00:00
SIG-001905,ACC-00010,pricing_page_visit,1,web_analytics,2026-09-06 18:00:00
SIG-001906,ACC-00176,pricing_page_visit,1,web_analytics,2026-08-12 09:00:00
SIG-001907,ACC-00198,funding_event,1,news_feed,2026-07-02 06:00:00
SIG-001908,ACC-00098,email_engagement,1,email_platform,2026-08-30 13:00:00
SIG-001909,ACC-00010,website_visit,5,web_analytics,2026-09-18 01:00:00
SIG-001910,ACC-00142,email_engagement,1,email_platform,2026-08-18 12:00:00
SIG-001911,ACC-00048,email_engagement,1,email_platform,2026-07-12 04:00:00
SIG-001912,ACC-00191,pricing_page_visit,1,web_analytics,2026-08-31 14:00:00
SIG-001913,ACC-00046,website_visit,5,web_analytics,2026-06-24 11:00:00
SIG-001914,ACC-00191,email_engagement,1,email_platform,2026-06-21 22:00:00
SIG-001915,ACC-00089,open_source_model_interest,1,job_boards,2026-08-18 21:00:00
SIG-001916,ACC-00196,website_visit,6,web_analytics,2026-07-13 17:00:00
SIG-001917,ACC-00122,website_visit,6,web_analytics,2026-06-24 19:00:00
SIG-001918,ACC-00063,product_usage_growth,7,product_telemetry,2026-08-01 14:00:00
SIG-001919,ACC-00118,website_visit,8,web_analytics,2026-05-30 06:00:00
SIG-001920,ACC-00066,demo_request,1,web_analytics,2026-09-12 12:00:00
SIG-001921,ACC-00146,email_engagement,1,email_platform,2026-06-20 20:00:00
SIG-001922,ACC-00155,website_visit,2,web_analytics,2026-09-09 10:00:00
SIG-001923,ACC-00172,website_visit,7,web_analytics,2026-05-14 14:00:00
SIG-001924,ACC-00066,pricing_page_visit,1,web_analytics,2026-09-09 20:00:00
SIG-001925,ACC-00193,website_visit,2,web_analytics,2026-05-21 02:00:00
SIG-001926,ACC-00006,product_usage_growth,25,product_telemetry,2026-07-16 10:00:00
SIG-001927,ACC-00096,website_visit,7,web_analytics,2026-07-28 01:00:00
SIG-001928,ACC-00180,website_visit,4,web_analytics,2026-08-23 18:00:00
SIG-001929,ACC-00170,job_posting_ml_engineer,2,clay,2026-08-13 01:00:00
SIG-001930,ACC-00132,email_engagement,1,email_platform,2026-08-10 20:00:00
SIG-001931,ACC-00082,open_source_model_interest,1,job_boards,2026-05-20 15:00:00
SIG-001932,ACC-00130,demo_request,1,web_analytics,2026-09-10 16:00:00
SIG-001933,ACC-00157,email_engagement,1,email_platform,2026-07-13 14:00:00
SIG-001934,ACC-00146,demo_request,1,web_analytics,2026-07-21 11:00:00
SIG-001935,ACC-00030,website_visit,2,web_analytics,2026-06-11 13:00:00
SIG-001936,ACC-00149,website_visit,3,web_analytics,2026-08-08 14:00:00
SIG-001937,ACC-00010,website_visit,4,web_analytics,2026-09-15 16:00:00
SIG-001938,ACC-00102,email_engagement,1,email_platform,2026-09-12 02:00:00
SIG-001939,ACC-00156,demo_request,1,web_analytics,2026-09-17 01:00:00
SIG-001940,ACC-00092,website_visit,7,web_analytics,2026-09-03 19:00:00
